record_id,quorum_id_number,tweet,specific_event,location,relationship,vigil,persons_mentioned___1,persons_mentioned___2,persons_mentioned___3,persons_mentioned___4,type_of_shooting___1,type_of_shooting___2,type_of_shooting___3,type_of_shooting___4,type_of_shooting___5,other_shooting,type_of_location___1,type_of_location___2,type_of_location___3,type_of_location___4,type_of_location___5,type_of_location___6,type_of_location___7,other_location,type_of_relationship___1,type_of_relationship___2,type_of_relationship___3,type_of_relationship___4,type_of_relationship___5,type_of_relationship___6,type_of_relationship___7,other_relationship,expressions___1,expressions___2,expressions___3,expressions___4,gcall_to_action,scall_to_action,voting_c2a,victim_race___1,victim_age___1,victim_sex_gender___1,victim_criminal___1,victim_mental___1,victim_veteran___1,victim_stigma___1,victim_age_1___1,victim_age_1___2,victim_age_1___3,victim_age_1___4,victim_race_1___1,victim_race_1___2,victim_race_1___3,victim_race_1___4,victim_race_1___5,victim_race_1___6,victim_race_1___7,victim_race_other,victim_sex_gender1___1,victim_sex_gender1___2,victim_sex_gender1___3,victim_sex_gender1___4,victim_specify_sex___1,victim_specify_sex___2,victim_specify_sex___3,victim_specify_sex___4,victim_specify_sex___5,victim_specify_sex___6,victim_specify_sex___7,victim_specify_sex___8,victim_specify_sex___9,victim_specify_sex___10,victim_specify_sex___11,victim_specify_sex___12,victim_sex_other,victim_mental1___1,victim_mental1___2,victim_mental1___3,victim_mental1___4,victim_mental1___5,victim_mental1___6,victim_mental1___7,victim_mental1___8,victim_mental_other,shooter_race___1,shooter_age___1,shooter_sex_gender___1,shooter_criminal___1,shooter_mental___1,shooter_veteran___1,shooter_stigma___1,shooter_race_1___1,shooter_race_1___2,shooter_race_1___3,shooter_race_1___4,shooter_race_1___5,shooter_race_1___6,shooter_race_1___7,shooter_race_other,shooter_age_1___1,shooter_age_1___2,shooter_age_1___3,shooter_age_1___4,shooter_sex_gender1___1,shooter_sex_gender1___2,shooter_sex_gender1___3,shooter_specify_sex___1,shooter_specify_sex___2,shooter_specify_sex___3,shooter_specify_sex___4,shooter_specify_sex___5,shooter_specify_sex___6,shooter_specify_sex___7,shooter_specify_sex___8,shooter_specify_sex___9,shooter_specify_sex___10,shooter_specify_sex___11,shooter_specify_sex___12,shooter_sex_other,shooter_mental1___1,shooter_mental1___2,shooter_mental1___3,shooter_mental1___4,shooter_mental1___5,shooter_mental1___6,shooter_mental1___7,shooter_mental1___8,shooter_mental_other,framing___1,framing___2,framing___3,framing___4,framing___5,framing___6,framing___7,framing___8,framing___9,framing___10,framing___11,framing___12,framing___13,framing___14,blame___1,blame___2,blame___3,blame___4,blame___5,blame___6,blame___7,blame___8,blame___9,blame___10,blame___11,blame___12,blame___13,blame___14,blame___15,blame___16,blame___17,blame___18,blame___19,blame_party,blame_other,consequences___1,consequences___2,consequences___3,consequences___4,consequences___5,consequences___6,consequences___7,consequences___8,consequences_other,policy___1,policy___2,policy___3,policy___4,policy___5,policy___6,policy___7,policy___8,policy___9,policy___10,policy___11,policy___12,policy___13,policy_restrictive___1,policy_restrictive___2,policy_restrictive___3,policy_restrictive___4,policy_restrictive___5,policy_restrictive___6,policy_restrictive___7,policy_restrictive___8,policy_restrictive___9,policy_restrictive___10,policy_restrictive___11,policy_restrictive___12,policy_restrictive___13,policy_restrictive___14,policy_restrictive___15,policy_restrictive___16,policy_permissive___1,policy_permissive___2,policy_permissive___3,policy_permissive___4,policy_permissive___5,policy_permissive___6,policy_permissive___7,policy_permissive___8,policy_permissive___9,policy_permissive___10,policy_permissive___11,policy_permissive___12,policy_other,addl_notes,xtwitter_coding_instrument_complete,dbl_code,coder,coder_2,coding_assignment_complete
12,237541725,Senate Republicans don't want to debate commonsense gun reforms.  WE WANT THE DEBATE.  We believe that Pennsylvanians should have the ability to hear their lawmakers discuss sensible gun reforms without being silenced by one party. https://t.co/dyaKPf8Znp,0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,2,2
13,120234729,"Extreme risk protection orders have a rare level of support among gun violence prevention groups, law enforcement, residents, & many lawmakers. Let your state rep know if you think it�s time we have an honest conversation about gun violence prevention.https://t.co/pysJweofFb",0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,2,2
14,282379346,Things I have done to address gun violence:  ? Called to fully fund city mobile crisis responders ? Supported having more school counselors for youth exposed to gun violence ? Co-sponsored gun control legislation ? Introduced legislation to support at-risk youth seeking jobs,0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,1,0,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fund Mobile Crisis Responders, Youth Counselors",,2,1,1,2,2
15,212194370,"The $30M in gun violence intervention grants from the #PABudget will go to strong organizations who can help reduce shootings, like @PhilaCeaseFire. In June, Director Marla Davis Bellamy shared on my Facebook Live that most cure violence sites see a 20-60% reduction in shootings. https://t.co/mGhXoSy8dA",1,1,0,-,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,2,2
16,287319863,Awaiting the start of the #PAHouse Judiciary Committee meeting which is standing room only as Pennsylvanians have packed the room to demand the @PAHouseGOP act on gun safety legislation. https://t.co/2uF1pxvosG,0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
17,279509085,"Enough is enough, it's time to act on gun violence prevention. I joined hundreds of advocates for reasonable reform measures this week, and heard heart breaking stories of what happens when we do nothing. https://t.co/LFaQ9lZcoV",0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
18,221316286,"Public Defender, Prosecutor, Humanities, Gun Violence, and Library Funding Opportunities in the 115th Legislative District.https://t.co/6WVU4WlIDh",0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
19,129305952,We cannot allow the gun manufacturing lobby to control this debate any more.  We must reject the *lie* spread by those special interests that the Second Amendment prohibits most firearm regulation. It does not. 2/,0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
20,284441239,"Here�s something that Congress can do soon: repeal the Protection of Lawful Commerce in Arms Act, which gives massive civil immunity to gun manufacturers.  Return the issue to the states. Let them decide their own liability policy.",0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
21,63523187,Rep. Frankel and Sen. Costa announce $1M PCCD grant for victims of Tree of Life mass shooting https://t.co/DfHsfMU1FR,1,1,0,-,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
22,110482159,".@CeaseFirePA provides some statistics on gun violence: � on average, 306 people are shot every day across the country � 111,000+ people are shot in the U.S. every year What can we do? Advocate. Activate. Vote. You can create change. You can help reduce gun violence. https://t.co/V7RNa8apfj",0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,should there be a code for empowerment?,2,1,1,3,2
23,208877543,Today we wear Orange in support of gun violence victims. Its time for commonsense gun violence prevention measures. #WearOrange https://t.co/bDTBo9akWv,0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
24,258013459,My statement on the shooting of the Rite-Aid security guard:https://t.co/yWJsesHdep,1,1,0,-,1,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
25,243068577,???? Law enforcement and communities across PA don't want or need unlicensed concealed carry esp. amid spiking violence.  We should be working to find ways to make our communities safer. Finding ways to increase the number of guns on our streets is absurd. https://t.co/puK38yFx5u  Governor Tom Wolf (@GovernorTomWolf): I just vetoed Senate Bill 565. It would have made it so people didn't need a license to carry a concealed firearm  We must take action on gun violence and keep Pennsylvanians safe.  Zero law enforcement agencies supported this bill. I stand with them and victims of violence.,0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
26,243760252,"Thank you, @ZBNFL! The Clairton MOMS Group is united by tragedy, but through their strength & grace they�re fighting to end gun violence in our communities. Thanks for taking time to recongize their hard work. #LetsWork https://t.co/uFOWdVeGoB  Zach Banner (@ZBNFL): IT'S #MyCauseMyCleats GAME DAY! Can't wait to be rocking these incredible cleats today in honor of MOMS Group Inc. here in PA.  We must end gun violence. And we can do it together.  ??: @artplugpeezy https://t.co/MKPHHtaGkM",0,1,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,supporting/endorsing community organizations in general?,,2,1,1,3,2
27,173682597,"Two years ago, 11 worshipers were killed in Squirrel Hill. We honor and remember the victims, their families, and the Tree of Life, Dor Hadash, and New Light congregations. We stand firm in our resolve to confront antisemitism and gun violence in PA. We remain #StrongerThanHate. https://t.co/JZJobiIR7D",1,1,0,-,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
28,244119603,"With this money, the Tree of Life complex will have an innovative and interactive Holocaust and modern anti-Semitism exhibit and commemorative space to reflect and remember events and lives lost on Oct 27, 2018.  Remember. Rebuild. Renew.https://t.co/KRNsFBPxQ8",1,1,0,-,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,clarify religiosity code,2,1,1,3,2
29,191739836,"The fact that people are trying to make @JohnFetterman out to be a racist is pathetic. He did what he thought was right, and that had nothing to do with who he chased down. We differ on policy issues but this is a good and decent man. The people who are race-baiting are absurd  Matt Maisel (@Matt_Maisel): This morning, I asked @JohnFetterman about a 2013 incident which resurfaced this week in the @nytimes involving holding up an unarmed black man he suspected being involved in a shooting. His response below.  Watch the full @FOX43 Capitol Beat here: https://t.co/q2s4BF69Bb https://t.co/zTchFr9rqA",1,0,0,-,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,3,2
30,81936877,Protecting Second Amendment Rights  You have probably heard about a bill to require all gunowners in Pennsylvania to register their firearms and themselves with the state or face having their legally owned guns... https://t.co/W33V62DF0K,0,0,0,-,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,add gun registration to the list,2,1,1,3,2
31,232429940,"�It was an assault not only on the members of the Tree of Life, New Light, and Dor Hadash congregations but also the American Jewish community, our Commonwealth, and our nation.",1,1,0,-,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,American Values,2,1,1,2,2
32,128384293,"Last week, members of the @PaSenateDems gathered outside the Tree of Life Synagogue in Pittsburgh to announce plans for legislation that will address hate crimes.  Learn more about how those bills aim to create a comprehensive defense against hate crimes: https://t.co/VkxdO9fAuT https://t.co/FTNz5jfTpw",1,1,0,-,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legislation addressing hate crimes/bias,,2,1,1,2,2
33,286362483,"On Sunday � the day after *7* mass shootings, including the one in Philadelphia � I gathered with neighbors, officials, and nonprofits to listen to the stories of gun violence survivors and recommit ourselves to gun violence prevention. @MomsDemand @Everytown @CeaseFirePA https://t.co/ajB1suE3yQ",1,1,1,-,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,2,2
